,Players,Player_ID,yr1_FG_zscore,yr1_FGA_zscore,yr1_FG%_zscore,yr1_3P_zscore,yr1_3PA_zscore,yr1_3P%_zscore,yr1_2P_zscore,yr1_2PA_zscore,yr1_2P%_zscore,yr1_eFG%_zscore,yr1_FT_zscore,yr1_FTA_zscore,yr1_FT%_zscore,yr1_ORB_zscore,yr1_DRB_zscore,yr1_TRB_zscore,yr1_AST_zscore,yr1_STL_zscore,yr1_BLK_zscore,yr1_TOV_zscore,yr1_PF_zscore,Year1,yr2_FG_zscore,yr2_FGA_zscore,yr2_FG%_zscore,yr2_3P_zscore,yr2_3PA_zscore,yr2_3P%_zscore,yr2_2P_zscore,yr2_2PA_zscore,yr2_2P%_zscore,yr2_eFG%_zscore,yr2_FT_zscore,yr2_FTA_zscore,yr2_FT%_zscore,yr2_ORB_zscore,yr2_DRB_zscore,yr2_TRB_zscore,yr2_AST_zscore,yr2_STL_zscore,yr2_BLK_zscore,yr2_TOV_zscore,yr2_PF_zscore,Year2,Is_Allstar
85,shawnbradley,bradlsh01,-0.5029312957647993,-0.35265183593337174,-1.1203079291380986,-0.6792253188969061,-0.7081995166267521,-1.2613437968680759,-0.3863674581031116,-0.1781642609913106,-1.4344001427313602,-1.690650760142649,-0.40171460067164794,-0.19683219898104548,-1.341638912502475,-0.03125452131945129,-0.0280443036464742,-0.029886955672059068,-0.5064185695987053,-0.47234469998926604,2.3827481367575483,0.5458515606183328,0.1725432034484541,1993-94,0.2818295412984583,0.34651884332477595,-0.1693636294495188,-0.7714943854474431,-0.7967731291442037,-1.4476771025894093,0.5584930919833045,0.7539514771376015,-0.5818600179109493,-0.8203124702870208,0.08208170876452521,0.3026794468081226,-0.8157748979114589,2.125877217112042,1.5393364505598186,1.7861325623872686,-0.7194491117145838,-0.09984689104453245,5.292862334582211,0.5613556220139257,2.7274844878337405,1994-95,0
86,eltonbrand,brandel01,2.0959479328932042,1.9292406663838877,0.7652438038597031,-0.8274833219028167,-0.8523074216360719,-1.4009405618278858,2.475148717394457,2.4675843675844047,0.48422765487752223,0.20418804476457864,2.0839480015531264,2.472613163037042,-0.484196533107789,3.894208594050864,1.7370470735863095,2.527667819732945,-0.029553665727230855,0.2659316393555277,2.155513240965902,1.8540242650873933,1.3926101889083713,1999-00,1.7779610051067378,1.6191280279460887,0.7139064209387682,-0.7928726858020306,-0.8325187539200062,-1.4779545895754924,2.181343950527713,2.1684102301528054,0.43582363411720876,0.1396790230302011,1.7527586882331916,1.969227973767497,-0.2914496253203088,3.0558140810236405,1.6645753449473222,2.1759987825152103,0.5584851921028442,0.4188106329337728,1.8182209731824845,1.8481170608022817,1.3296571633414846,2000-01,1
87,terrellbrandon,brandte01,-0.24438420283676388,-0.0726226100473164,-0.9791848344370152,-0.5603431485467141,-0.3855401637742909,-0.935261032015335,-0.16241587889949652,0.011772824400864683,-0.9478949280595118,-1.2558179969619065,-0.417665818287236,-0.4919070025557784,0.6668057257579115,-0.6729057232768556,-0.6435865634167124,-0.6707020393217128,0.845835665605328,0.4338582197804028,-0.3645865609576738,0.43935777268016857,-0.7530087543843041,1991-92,0.03479825488197173,0.02251837146512446,0.24428286579875003,-0.25623411762358306,-0.24806185004430661,0.6544814936878871,0.08767292465538051,0.09124942282320363,0.20930969174988331,0.13031114106780273,-0.26930301444883337,-0.3694697607786524,0.8794927927830133,-0.8092450421034088,-0.43295723711918227,-0.5696452855913444,0.7835546901212612,0.439996483506232,-0.21976689155815415,-0.035320038929947034,-0.5905187803872624,1992-93,1
88,coreybrewer,breweco01,-0.5362984205503207,-0.30686154993138787,-1.4326814029345154,-0.7623355378525031,-0.6943406079625678,-0.3556762181945422,-0.32914393715394763,-0.046491562066810016,-1.6400087057170623,-2.2141698349935073,-0.4218849834119036,-0.4794776450498591,0.5265736874927955,0.018005353897942392,-0.09585590886521522,-0.0631219064895912,-0.32191133532351884,0.6897663138079959,-0.22818146519199023,-0.15332201246747112,0.6468818364238362,2007-08,0.8343274109759378,1.0536704162868882,-0.4871833970288769,0.7378574953988515,0.8400316027772238,0.5383370369077399,0.6584120871856587,0.8418066764172942,-0.5265701856897895,-0.5220333964502206,0.2803138425623833,0.5633189754248373,-0.8281343215724092,-0.1096658926679741,-0.06987775959761602,-0.08590222286134516,0.2791620551317319,2.032249268544014,-0.1492803152527278,1.1361123985340222,1.3131393094885815,2009-10,0
89,ronniebrewer,brewero02,-0.9532247169299596,-1.0679875224172994,1.2157841282430006,-0.8662977294842368,-0.8528319848568287,-1.446420194099858,-0.7654458373087978,-0.890621127662116,1.4049346680784103,0.7026018259484345,-0.7079246546214314,-0.6863768946713718,-0.5422463905459729,-0.6494429961410022,-1.2564407239510844,-1.1118131711545791,-0.9036674395359273,-0.44285283532496567,-0.680321063032787,-1.253101222256607,-1.7617716933620586,2006-07,0.4717052695066769,0.1069207648432596,1.863127531161849,-0.6878538128028444,-0.5928883631993015,-0.19898718588777783,0.7643122473367865,0.40038844927213185,2.0675986542447022,1.5207676923773064,0.4730865146579287,0.49578472130074647,0.13657727212460874,0.24735926664554173,-0.7108362502912952,-0.4310722786991004,-0.16708940914974907,2.274719622400032,-0.3816839108642826,-0.49262822413281576,-0.6980178912503324,2007-08,0
90,primožbrezec,brezepr01,0.8117069588722876,0.536185033391991,1.3028526292582132,-0.8034167994633785,-0.8553774196218223,-1.463418831365102,1.1758765602525252,1.0124809928626175,0.9583969194115672,0.7110423436862773,0.20191269597094186,0.2367258139496433,0.014238436885727807,2.186548503410372,0.7180851316551485,1.2619819271296016,-0.46107289133666446,-0.6043783193381684,0.5348306974866237,0.15810345695853334,0.46239390630055766,2004-05,0.846762472204828,0.5907590893533811,1.1644942734557882,-0.7958674448731102,-0.8374356572107311,-1.4098761788553964,1.2242980031905308,1.0727891681341604,0.8816868027768983,0.6659112918678833,0.18165706386778271,0.2221710360139156,0.07144090958470765,1.6799275636890005,0.3390523401225003,0.7868708318087995,-0.719719602657645,-0.9554336321677768,-0.04741542509518223,-0.2185414502366223,1.1235542949723678,2005-06,0
91,frankbrickowski,brickfr01,-1.4691430079503507,-1.5267159718273788,0.7165767801246725,-0.5097046745568622,-0.6599135444524971,-0.9454620334920116,-1.4469354186578884,-1.493861723436653,0.5732914028808587,0.6259859270298107,-1.227210830529063,-1.2800611670183988,-0.6482723616053333,-1.180542215845473,-1.1643513672799648,-1.2039277557642192,-0.9934726304087488,-1.2393866755193208,-0.595439414974778,-1.5119988322385403,-1.538528155210046,1984-85,-0.7909654857626401,-0.8106057302922633,0.1580947231397072,-0.4936128258065813,-0.4891800774982833,-0.8433635480448737,-0.775690078668268,-0.7952952510535413,0.14091470531213363,0.06334410317796084,-0.6057748613795109,-0.52951925600455,-0.9414304395550931,-0.35732951065855706,-0.1618389335122348,-0.2332842021615866,-0.49852465670663854,-0.6272905146610351,-0.47050021194023,-0.35983860860828804,-0.08071001471458263,1985-86,0
92,jonbrockman,brockjo01,-1.310371301933829,-1.4075688712573338,1.2900097141299642,-0.9664159891066877,-1.0344208801237025,-1.7149473043972612,-1.0937287943223217,-1.1610356667060764,0.9145785481615711,0.7359247512227536,-0.8474380716778659,-0.7979422299309767,-1.2759697274177049,0.4320372327463387,-0.7747808647382594,-0.4174961727439335,-0.9225242140600352,-1.1409936556176377,-0.8284408451677465,-1.2410311102338194,-0.5210257664617871,2009-10,-1.2768119116875598,-1.3518092955192358,0.8994305943247368,-0.9398516824288929,-0.9863790986350317,-1.4977364808874802,-1.0761832820177577,-1.1286592286874804,0.5239266910485552,0.2634396020513826,-0.7859855864460225,-0.7768166807435467,-0.5770870233926689,-0.010114541669078417,-0.7318304853413079,-0.5265504079615214,-0.8891198266462785,-1.1437617945268956,-0.8767889199737287,-1.1471684353845535,-0.38087564246730277,2010-11,0
93,aaronbrooks,brookaa01,-1.0578817252891162,-1.036572253689381,-0.7341132049466992,-0.2223430312424779,-0.16533961741125106,0.4639279507946864,-1.0971667334033919,-1.1603566649564114,0.2699708433541487,0.02679268142897991,-0.8066390853858503,-0.8841783548960288,1.068763825931493,-1.0370226447410147,-1.2498077854737024,-1.2365852556982961,-0.4834646495918003,-1.1942347888580092,-0.7398562840996314,-0.9167609887144966,-1.4049523634893184,2007-08,0.28400098897351134,0.5656101502507727,-0.9492517621712339,1.2548568361096457,1.3518235676953005,0.5373864954737722,-0.11085278989357973,0.07655726026575822,-0.959228417764725,-0.464705074064839,0.08770224903591078,-0.0494400653329668,1.0347137115278924,-0.7437539511948025,-0.6920918950188619,-0.7464064289965561,0.5881889759651026,-0.20525342871079075,-0.7360834422028061,0.49172368064555344,0.04913964445360018,2008-09,0
94,chuckybrown,brownch01,-0.470781913405939,-0.47933741599923474,0.04885458376048169,-0.5775622668551428,-0.5735915365975238,-1.155310461674321,-0.40475671495497956,-0.39765418526701946,-0.02553892440713192,-0.1957690090292833,-0.26766262032674826,-0.2795473093198074,0.18067921175780585,-0.24474726710392128,-0.44921006598934016,-0.3941546133759391,-0.7459155390599053,-0.6905816494309845,-0.21915541748405837,-0.6717185592306684,-0.28230997757612053,1989-90,-0.20836624447711996,-0.3480489348068884,1.2023552611930817,-0.5910638099145727,-0.6029824676350151,-1.2320257359948863,-0.128519995598959,-0.24391717899573329,1.0369562308813618,0.9640968495844905,-0.4455393621630275,-0.39682790664038503,-0.42167161925640084,-0.3383686244781708,-0.5427506735913559,-0.49268379271713175,-0.5804207312303704,-0.838730278938067,-0.32415439655809447,-0.3073594209719744,-0.5423040216514762,1990-91,0
95,deebrown,brownde01,-0.09865460003836847,-0.06252684802144479,-0.11159584759576546,-0.33915921703188157,-0.2200531928428785,0.08258963078645222,-0.05182076318895243,-0.019236370583259808,-0.05550895956489139,-0.2443196149821428,-0.15454776383697927,-0.3103996127849199,1.2552652249540257,-0.859871423174627,-0.5017530371279578,-0.6403388613065728,0.9411038489405682,0.46337090216865684,-0.5468675348991853,0.3694565891515105,-0.09579356103758106,1990-91,0.2037923908623046,0.23783347710774858,0.026367731277118375,0.12431160161936204,0.1957643316362777,0.6989349232999112,0.19193053160077914,0.2100508846739623,0.14100703671910186,0.06287006748469545,0.3791272372609392,0.3115487891577949,0.5337179213473127,-0.7025079514764478,-0.05513624924709606,-0.2720837522774323,1.7797580783291658,1.8642718598888774,-0.11471579616706709,0.4260678570017937,0.5712045327126786,1992-93,0
96,derrickbrown,brownde04,-1.2316111797083291,-1.2795611541746554,0.0649542685738692,-0.9248483431431379,-0.9790573046793712,0.1475940875484912,-1.0228701557319255,-1.0393523059580225,-0.29598638827357077,-0.6268632420896352,-0.7512731797659067,-0.7277741265621204,-0.6612936801790638,-0.7132779467010655,-1.200514423288549,-1.0957565247765007,-0.9436064293090136,-0.9543323071375406,-0.6869490681021176,-1.3084678055180134,-1.564312323424382,2009-10,-1.1196685731465537,-1.245373565355727,1.836111471541065,-0.8361713308690508,-0.9080547019243421,1.444651974129707,-0.9399815258455904,-1.0400703241898985,1.5686981514336118,1.7732450286297903,-0.855613629512646,-0.7698004322483009,-1.8644349986532371,-0.5339635122800959,-1.114538598770854,-0.9737884331762964,-0.7884412171088717,-0.9572160892853186,-0.674433336711945,-0.9656753893281681,-1.440658209879743,2010-11,0
97,kedrickbrown,brownke01,-1.147384437563341,-1.0862063866537626,-1.7104398204652456,-0.7723864329490167,-0.5700253515339061,-0.9944609292112224,-1.0581370290055658,-1.0671338040956853,-0.39662473314341784,-2.2486467943285207,-0.9825831814877246,-0.9953417667453877,-1.1521176059961244,-0.6635012385179448,-0.8939495008934228,-0.8605343893622777,-0.9965978927447934,-0.6488037696892887,-0.5508666184494474,-1.2867696992283888,-1.3999963017064752,2002-03,-0.8141459129036787,-0.8614916807327981,0.5002477540169138,0.016138032910729846,-0.05958317009370631,0.8910353893284945,-0.9221767336451016,-1.0150500010503156,1.21537261363435,1.5100093739080092,-1.066880138352459,-1.075119208582943,-1.1336264785731671,-0.6739103957589521,-0.7781264610116151,-0.7769345199764763,-0.6613899702541718,-0.7795267818493297,-0.6538092759844609,-1.1745492012510712,-1.1694628029653826,2003-04,0
98,kwamebrown,brownkw01,-0.9871185131109854,-0.9197886248783127,-1.2021978985906823,-0.7919629377604236,-0.8407768118017914,-1.3564580165465132,-0.857679415043845,-0.7559629376337825,-1.5917701398269724,-1.889018830493007,-0.5735296077281584,-0.5538947325244532,-0.2799426646743951,-0.37585497481850993,-0.5977049814302352,-0.5511795962420879,-0.7615265893511717,-1.1086137314728965,-0.27405718639375637,-0.9326125926084741,-0.7577181780403328,2001-02,-0.2183998015587357,-0.23094246098771568,0.13612496841072777,-0.8376821068327124,-0.8606397016963514,-1.460489006132522,0.0010634543005080459,0.052580740464069395,-0.18088743059678872,-0.5032139733238393,0.07696679716743782,0.2589127202438881,-0.718303129374065,0.6592106993312237,0.5585321078027581,0.6169666137274216,-0.722973127417058,-0.2189088376095264,1.0513757346975192,0.10047617875458796,0.044885377611963144,2002-03,0
99,mikebrown,brownmi01,-0.9682037239475099,-1.0628676468365523,1.176670770113247,-0.5402827860666899,-0.649824518105982,-1.0205068475647447,-0.9401564486044505,-1.020629710745761,1.0094227202269883,1.0563510629128463,-0.9108504114117216,-0.8917719195038881,-1.275883654107702,-0.4304536173598158,-0.43186216851226794,-0.44265967762463726,-0.9341093887145413,-0.9679962259615611,-0.6889952047188955,-0.8561556041133603,-0.6208289599247799,1986-87,-1.1703286947980804,-1.1926669740330929,-0.6048101500858845,-0.5238619127201838,-0.6021841910418965,-1.0231950013898636,-1.1410308435478351,-1.1532143332454787,-0.7632757088727979,-0.8084178849849063,-0.9902085890228107,-0.9112380091448808,-2.0113468196978865,-0.4969835888921678,-0.8175493436509962,-0.7310038045077561,-0.8933947827518407,-1.153896849763562,-0.7809477622426989,-1.2680377931060363,-1.2758911376364717,1987-88,0
100,pjbrown,brownpj01,-0.696918800214235,-0.5986104341455623,-0.9970648491165841,-0.6512577848233433,-0.677696344218946,-0.2699633547517964,-0.598118521804331,-0.4609882321490525,-1.2825444822492407,-1.504485789639494,-0.27784219395382426,-0.31122365730670315,0.2921243900521871,1.134092630734378,0.6148947848419692,0.8111974273563629,-0.5376696623304635,0.13822945360563646,1.2039449579610861,-0.6294677434094179,0.28227462669418146,1993-94,-0.07220426264671252,0.00042576704933317184,-0.34582169882266395,-0.6916461283443628,-0.636413745271045,-0.5136277775050969,0.1422197149854509,0.2767112466049712,-0.5607393677085709,-0.9466209242633442,-0.0004828335809678092,0.1273869225574382,-0.4922640556832207,1.2144575206456947,0.7780816263285791,0.9512574949210771,-0.18546389594547927,0.2886358932242966,2.1955739976468016,-0.4302498853636256,1.5528684423723862,1994-95,0
101,randybrown,brownra02,-1.1755379996581696,-1.2132483120317572,-0.2052322957310986,-0.5930069199144028,-0.5931545288442989,-1.1819251924322411,-1.1445511222610896,-1.1904305488622386,-0.14111195987854316,-0.4950697803320637,-0.9738085891268604,-0.9636237025263458,-0.9025585556939424,-0.9563676741712933,-1.103322842053101,-1.0794721414423003,-0.7159668047606568,-0.6251682227137659,-0.5696665014963653,-1.0629068075629358,-1.3266047297909458,1991-92,-0.3577042544917046,-0.3408258693068037,-0.08258983598369746,-0.5782343415983827,-0.6475054135568326,0.8005427624131091,-0.2656445211040259,-0.20278419525742408,-0.3826466518502212,-0.40921744759705436,-0.2955907273559863,-0.2731641072522861,-0.12541542732699032,-0.3022438616253444,-0.4649759649049523,-0.42308512739195486,0.11941909798265825,1.1400640413892273,-0.07269535801063226,0.1715090178670402,0.6142313220867505,1992-93,0
102,shannonbrown,brownsh01,-1.132981304589096,-1.1784760490532633,0.26596607003119177,-0.6704218202170841,-0.719110914910144,0.606316189022455,-1.026685778818683,-1.0817936435131041,0.4018743034586422,0.3660617543938131,-0.9095698860090987,-0.9595962936198016,0.6117411864113249,-1.102485788151281,-1.3664887120984586,-1.3531972669577852,-0.7891538959180183,-0.9547743762501956,-0.7642046504684593,-1.0018295549600997,-1.9027962324532928,2008-09,-0.11079405573006118,0.015062348138794524,-0.5562006052292193,0.3221810357633541,0.46039565687323875,0.42111415209996483,-0.2176583535683315,-0.17441382280293813,-0.23834043891951742,-0.3962375816829232,-0.3054177718104593,-0.383950420054724,0.6646503645785746,-0.7287551788557601,-0.4607151248241113,-0.5682206954178374,-0.31816737692265523,0.16563578374304241,-0.09268360442647625,-0.4992274621076845,-0.2854449310186205,2009-10,0
103,kobebryant,bryanko01,-0.4890435961335707,-0.40490264139408316,-0.6820823047392677,0.1325770479652228,0.1058334045871468,0.6274978319242376,-0.5866817069506509,-0.524828837719256,-0.6705574709940042,-0.24396946969558386,-0.002127922206862473,-0.12707008071131132,0.9050470114089314,-0.6367027380241247,-0.8485253962139879,-0.8016733161670216,-0.44773040610506165,-0.24715954208278,-0.3012380579663724,0.05732600277216787,-0.8405388035012392,1996-97,0.7968946089034981,0.9703640822193634,-0.4329003341856734,1.031860203251382,1.1412136260528334,0.7333861832698838,0.5678812718512707,0.6736766734301747,-0.21427462363801425,-0.11865955396263869,2.0873305464031815,1.902349912874761,0.6090354121942814,-0.21148365826685936,-0.31747543118963156,-0.2906422751636682,0.278358873616571,0.37462655162711817,0.07680823732328046,0.825832416548156,0.3280253716600894,1997-98,1
104,markbryant,bryanma01,-0.924247000024591,-0.9754866563208827,0.3693509988268499,-0.5556092748815686,-0.6498891776258356,-1.1635295433191726,-0.8796874211232361,-0.9100462617141671,0.10852027356241296,0.13142592776503426,-0.9389164325721459,-0.8834390467850233,-1.638539645212258,-0.5150392770246978,-0.6803588722073074,-0.6437043901390251,-0.8311847570744002,-0.9647806493995499,-0.6502848128891061,-1.1271687086158224,-0.36516631656637144,1988-89,-1.1710089779016006,-1.2241959103417823,-0.1837486166538047,-0.5775622668551428,-0.6701124999922666,-1.155310461674321,-1.1315600649046766,-1.1708777840240037,-0.398995551994146,-0.4365894636510787,-1.0256767818439485,-1.003381334286021,-1.8141482706501753,-0.6416875751366459,-0.8278214372624279,-0.791473147854771,-0.9541822031742185,-1.0431884659171071,-0.5613418519062152,-1.3376712939185842,-1.0556374953477394,1989-90,0
105,chasebudinger,budinch01,-0.13502793949175346,-0.06348784188921255,-0.31464037652801846,0.9456957252166002,0.9349405892532201,0.6881218341621184,-0.43667596375682904,-0.4605341575348482,0.2036118394615676,0.48433312168815873,-0.5851701846452498,-0.6225219715088358,0.24315821790065023,-0.6049373216182029,-0.2583172035461048,-0.38232711745335596,-0.45871547858251105,-0.5498993854306634,-0.6586507126889919,-0.8195517647076064,-1.02584184241143,2009-10,0.11934621150368659,0.26486314642379044,-0.592320432353121,0.905658575336296,1.1597093712378614,0.4148160148736916,-0.15519997837738764,-0.18371091404660772,0.2760148190927796,-0.10884118806384178,-0.10711216654644301,-0.22253304961912485,0.9943653326150594,-0.35934718874309,0.14398231269938458,-0.016172896834072366,-0.15752193067445588,-0.30430612093979953,-0.4431698129841925,-0.43769561898232023,-0.46919085641833946,2010-11,0
106,judbuechler,buechju01,-1.0912837640080248,-1.0644498071049104,-1.1627567346268406,-0.5550774395027597,-0.6029824676350151,0.36338126252615544,-1.0598678177204672,-1.0190659680187668,-1.393221437662343,-1.4079799141944551,-0.9143591594661051,-0.9153976697731759,-0.8994036272000681,-0.5779780184738398,-0.9185623411725051,-0.8356245971829303,-0.747557901021875,-0.6788231163460131,-0.5245962210650762,-1.3776731113998109,-1.2768857471775619,1990-91,-0.6248240178154566,-0.5642152914110262,-0.6491691857399373,-0.051324884185074145,-0.05943572283005828,0.8386457020805584,-0.6537145025118986,-0.6067091655500035,-0.6558572719733482,-0.4766585211801616,-0.7337192758085354,-0.7546923748841176,0.03666654365849433,-0.22219104365512368,-0.6122621127194944,-0.49858581494921617,-0.5196547736978843,-0.33249185622672833,-0.3878486441838934,-0.862636266117896,-0.9347330953798374,1992-93,0
107,reggiebullock,bullore01,-1.344251447089959,-1.304743721597642,-1.6788634013989028,-0.5723324129540842,-0.5256603852451142,0.19819253891916933,-1.292839402439102,-1.3157437553136682,-0.8067617667552764,-1.0592274660535028,-1.094190563696763,-1.1542653228424267,0.30715782460876523,-0.9737997746665608,-1.2591236094798535,-1.2249396948002034,-1.0192511200977592,-1.3306579246752301,-0.9262031622726816,-1.3950471494406278,-2.0225619892183104,2013-14,-0.029769720975735936,-0.12548026224809772,0.37633599550980407,0.8801652624591931,0.5392166449251584,1.0438877883395015,-0.4301132542037991,-0.4951683104839492,0.4416875985019776,1.560294479835925,-0.7930897732206609,-0.844582850245867,0.38575924965305725,-0.6614267058818348,-0.7579150602525326,-0.7698839648938066,-0.4926337922929747,-0.17270591778014652,-0.677324794405713,-0.7914053601302315,-1.281573488730432,2017-18,0
108,treyburke,burketr01,0.512705741215614,0.963073957344,-1.258336006954635,1.0667957377324433,1.3481922230006467,0.37723194150595546,0.17051828822174978,0.49540659378532925,-1.3023706119213336,-1.136516946187981,-0.2026034893730896,-0.3747466678429122,1.4976380605130912,-0.5717648783746554,-0.3319369063344143,-0.42831899683096036,1.8026953971725221,-0.32098968896966024,-0.7754505059347523,0.6024168478212483,0.10899219254637324,2013-14,0.8496995599717817,1.4884280739993394,-1.3416308605977643,1.4160427744213275,1.814264441188294,0.29188031700320777,0.37531827056194217,0.8089484249113926,-1.4677839174847753,-1.3744378944400282,-0.047046117466426236,-0.049684182687736306,0.09097310146093567,-0.6394506242946064,-0.322104229538238,-0.447459259833139,1.3811892346350003,0.4428139239710071,-0.490613771442179,0.6148661451773036,-0.25914519409289744,2014-15,0
109,alecburks,burksal01,-0.573448635548973,-0.5060246957259001,-0.527159433209667,-0.30379145442375927,-0.31947162922130706,0.5380722509640262,-0.5129413692605175,-0.4374333054725232,-0.669332385243677,-0.6464898194222137,-0.22169296177421777,-0.17465665757850812,-0.18631887565686986,-0.5766436068724694,-0.7395496464031895,-0.720220601703731,-0.41936040646714773,-0.5254528272020306,-0.5881804811645251,-0.33818152162884546,-0.3287216384949282,2012-13,0.7557303396851353,0.7701925568154583,0.03688836793370871,-0.056651646445963204,-0.026916345027611224,0.5007073915658076,0.8706894320786166,0.9437810466811823,-0.06334849900618914,-0.2670102946751016,1.458564006998386,1.574049969655874,0.02144256799172672,-0.23158150458919693,-0.13635846113967323,-0.1748487747498376,0.45051269098051233,0.5051025038803516,-0.5342462557940654,0.9071147457086531,0.9150420932136906,2013-14,0
110,caronbutler,butleca01,0.949955108753805,1.1385133716497613,-0.4863126008733078,-0.09766446948416038,-0.021087134560398246,0.4641464284255718,1.0921675666218251,1.3523038902800244,-0.6555094961993715,-0.8048937201641536,1.467096369163011,1.3301138496725669,0.8555354369757364,0.7707647181859728,0.3009491624182136,0.4671500784490954,0.3931278890513364,2.118644855574181,-0.12041344894727725,1.407995282140842,1.172210643893382,2002-03,-0.06004088269660996,0.1762140113172466,-1.2493328789071552,-0.5795020908852975,-0.5026918743120546,0.01025004629034838,0.12048061637604468,0.4278184170100975,-1.400271601237353,-1.786032592794423,0.02981502914557952,0.026918555125399885,0.1587038487219104,0.10113896297160024,0.14847833677433195,0.1390579268347933,-0.19785450492153506,0.5385070171432648,-0.5187136315675055,-0.16021708604961774,0.19133826464887346,2003-04,1
111,jimmybutler,butleji01,-0.08862371145388678,-0.1329756744354974,0.268798142073664,-0.17083438022303005,-0.224003729062424,0.666998348646336,-0.033999693450453214,-0.04805076779621715,0.22131569043257573,0.2028642447836108,0.7450705811643243,0.6690533858361163,0.5830105975808818,0.9281973644416163,-0.12488555164475304,0.2279636699664546,-0.2547209217270062,0.7472667110282685,-0.0994508059940018,-0.5391624201724496,-0.6351233187496843,2012-13,0.10143334380565486,0.3668950829830529,-0.9723773787325329,0.27485741773782885,0.6642003964166427,0.08706463386530242,0.00947892513467042,0.11411178344869821,-0.47045576467830735,-1.0592274660535028,1.2802465921336514,1.3117119607618066,0.22144324762365367,0.20137915295593192,0.18960561418489522,0.20277012753428406,0.17860638593103212,2.2796709181507473,0.12906543209282373,0.11151467900265162,-0.5895843880319684,2013-14,1
112,rasualbutler,butlera01,-0.31528776973099515,-0.050070935922388524,-1.6067002255845728,0.25057912456221704,0.4955605990617268,0.306786298556042,-0.42644517450375063,-0.24641660385978878,-1.4105900551125734,-1.365156107153311,-0.5079047910502118,-0.507199479917129,-0.08271447757895287,-0.9184818530430858,-0.4503344282867075,-0.622894367886312,-0.4709503172467754,-0.9980934020040956,0.16655533072083617,-0.4257205335837826,-0.8125169375879892,2002-03,-0.8018840424938076,-0.8725018207014988,0.8242441675213712,0.27141237168045584,0.010381362151296059,1.3676247187806416,-0.9912268892756411,-1.0582695619599594,0.6922437706600089,2.4293135959134498,-1.076334407037787,-1.1194965681953597,0.22024338811691535,-1.236201106994843,-1.1229096415831303,-1.2094865087484648,-0.9679214876515606,-1.365319581401594,-0.5187136315675055,-1.1909093966575464,-1.3022238827326271,2003-04,0
113,andrewbynum,bynuman01,-1.25352277053328,-1.2637309188106687,-0.8966375703409231,-0.7958674448731102,-0.8523377828043266,-1.4098761788553964,-1.1636249653091382,-1.1695377640832256,-1.284945990882939,-1.6407941365304004,-1.0555512327975494,-1.0251739150912296,-3.9768394406979093,-0.7557495207945176,-1.2197156164367253,-1.1307847313025758,-0.9698093116866845,-1.4000637996993655,-0.30411814042837065,-1.3643767927175305,-1.7408867533096675,2005-06,-0.062282963849825936,-0.3390020428002122,1.7323020732165975,-0.8662977294842368,-0.899357623573117,-1.446420194099858,0.22294067644789187,-0.0009590431873163321,1.5368290043565473,1.3011780845090344,0.04275865938072961,0.2118972217445132,-0.6041312108313126,0.9996634195604683,0.9981790117050641,1.0407397114691581,-0.4035732527845133,-1.252188006173737,2.4734415015776547,0.22459066357525354,1.5602436305070884,2006-07,1
114,žarkočabarkapa,cabarza01,-1.0348595802813574,-1.0183861752867835,-0.5797402909979431,-0.6645935371418727,-0.5804302434731684,-0.29138876981860584,-0.9497967958973174,-0.9818041849659743,0.016535681818152834,-0.9339945333747464,-0.8967033020165566,-0.8828173169291383,-0.8259287815981481,-0.9018660895032322,-1.0079819147259585,-1.0161103255327524,-0.8408230536087409,-1.365319581401594,-0.5187136315675055,-0.7655443160891948,-1.2524384778199102,2003-04,-1.033121621027033,-1.0993920265247805,0.7785964672417013,-0.5410692215683653,-0.57880814744981,0.7024388835082337,-0.9676848263571954,-1.0551605117743588,1.0810736840066604,0.9543476962711135,-0.7263749144490357,-0.7941705006678732,0.6894811435557263,-0.7548233040788478,-1.0786420727997164,-1.021355519496894,-0.9005124332786208,-1.3062429072679962,-0.7411225379457501,-1.1590275412152158,-1.6778056939837396,2004-05,0
115,michaelcage,cagemi01,-0.5599766454832422,-0.5555759519124073,-0.06407614893947608,-0.5097046745568622,-0.5767505773569664,-0.9454620334920116,-0.5294737866634546,-0.5109201587918046,-0.16779465507153293,-0.18123750917238038,-0.4306534115863043,-0.2889942884699399,-0.8101530900524456,0.9222008223198375,0.25607929625902215,0.48801883264720053,-0.6349774591292977,-0.022255357893103133,-0.07166827347660222,-0.28821709804222007,-0.04361896561607079,1984-85,-0.47055957814900123,-0.5827640721353451,1.2418538947883162,-0.4936128258065813,-0.5966554183121826,-0.8433635480448737,-0.44879363119451304,-0.5485661699320961,1.1167701346144279,1.1630145142422397,-0.4763817789426219,-0.4648240105597345,-0.16350059125660238,0.3279964911268843,0.3887896885150231,0.38048447118490525,-0.7799195917988259,-0.4642131106328267,-0.1212621171446362,-0.6358071849918707,-0.18196337348134306,1985-86,0
